urn:cts:greekLit:tlg0011.tlg001.fu.sp:1.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403228
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010295
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403468
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403469
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430484
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312421994
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312421995
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312421996
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312421997
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312421998
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312421999
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312422000
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312422001
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312422002
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312422003
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312422004
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312422005
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312422006
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124849539
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124849540
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124849541
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124849542
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124849543
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124849544
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124849545
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407788
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407789
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312408926
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312408927
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312408928
urn:cts:greekLit:tlg0011.tlg001.fu.sp:664.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312408929
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406396
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406397
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406398
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406399
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406400
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406401
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312512657
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430098
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409058
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833433223
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406370
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406371
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406372
urn:cts:greekLit:tlg0011.tlg001.fu.sp:665.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431715
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404177
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T03125115437
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T03125115438
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260609T20484311197
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312537829
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312537830
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312537831
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312537832
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312512657
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430098
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312401520
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.9	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406349
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.9	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406350
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.9	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406351
urn:cts:greekLit:tlg0011.tlg001.fu.sp:666.1.text.token.9	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406352
urn:cts:greekLit:tlg0011.tlg001.fu.sp:667.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312402024
urn:cts:greekLit:tlg0011.tlg001.fu.sp:667.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312402025
urn:cts:greekLit:tlg0011.tlg001.fu.sp:667.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312402026
urn:cts:greekLit:tlg0011.tlg001.fu.sp:667.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312402027
urn:cts:greekLit:tlg0011.tlg001.fu.sp:667.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312421377
urn:cts:greekLit:tlg0011.tlg001.fu.sp:667.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312421378
urn:cts:greekLit:tlg0011.tlg001.fu.sp:667.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312421379
urn:cts:greekLit:tlg0011.tlg001.fu.sp:667.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03125128412
urn:cts:greekLit:tlg0011.tlg001.fu.sp:667.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124450000
urn:cts:greekLit:tlg0011.tlg001.fu.sp:667.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312489240
urn:cts:greekLit:tlg0011.tlg001.fu.sp:667.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312489241
urn:cts:greekLit:tlg0011.tlg001.fu.sp:667.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312489242
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404161
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312401411
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430325
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430432
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405946
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405947
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405948
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406488
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406489
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406490
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430597
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430738
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405857
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405858
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405859
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405860
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405861
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405862
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405863
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405864
urn:cts:greekLit:tlg0011.tlg001.fu.sp:668.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260611T01550649890
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312512090
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010253
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430458
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312533787
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407988
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407989
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407990
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407991
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407992
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407993
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407994
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407995
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407996
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407997
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431070
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431071
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431072
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431073
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431210
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431900
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431901
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431902
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431903
urn:cts:greekLit:tlg0011.tlg001.fu.sp:669.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260611T01550624257
urn:cts:greekLit:tlg0011.tlg001.fu.sp:67.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124463850
urn:cts:greekLit:tlg0011.tlg001.fu.sp:67.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T15354070772
urn:cts:greekLit:tlg0011.tlg001.fu.sp:67.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03125126950
urn:cts:greekLit:tlg0011.tlg001.fu.sp:67.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404129
urn:cts:greekLit:tlg0011.tlg001.fu.sp:67.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260609T16585611194
urn:cts:greekLit:tlg0011.tlg001.fu.sp:67.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03124816071
urn:cts:greekLit:tlg0011.tlg001.fu.sp:67.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312401579
urn:cts:greekLit:tlg0011.tlg001.fu.sp:67.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405946
urn:cts:greekLit:tlg0011.tlg001.fu.sp:67.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405947
urn:cts:greekLit:tlg0011.tlg001.fu.sp:67.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405948
urn:cts:greekLit:tlg0011.tlg001.fu.sp:67.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260610T1317415090
urn:cts:greekLit:tlg0011.tlg001.fu.sp:67.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312537515
urn:cts:greekLit:tlg0011.tlg001.fu.sp:670.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312538602
urn:cts:greekLit:tlg0011.tlg001.fu.sp:670.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312538603
urn:cts:greekLit:tlg0011.tlg001.fu.sp:670.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312538604
urn:cts:greekLit:tlg0011.tlg001.fu.sp:670.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312538605
urn:cts:greekLit:tlg0011.tlg001.fu.sp:670.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312538606
urn:cts:greekLit:tlg0011.tlg001.fu.sp:670.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T03124456789
urn:cts:greekLit:tlg0011.tlg001.fu.sp:670.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406487
urn:cts:greekLit:tlg0011.tlg001.fu.sp:670.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260610T1703044100
urn:cts:greekLit:tlg0011.tlg001.fu.sp:670.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260610T1703044101
urn:cts:greekLit:tlg0011.tlg001.fu.sp:670.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312402808
urn:cts:greekLit:tlg0011.tlg001.fu.sp:670.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430106
urn:cts:greekLit:tlg0011.tlg001.fu.sp:671.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312401424
urn:cts:greekLit:tlg0011.tlg001.fu.sp:671.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312401520
urn:cts:greekLit:tlg0011.tlg001.fu.sp:671.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312408452
urn:cts:greekLit:tlg0011.tlg001.fu.sp:671.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03125311289
urn:cts:greekLit:tlg0011.tlg001.fu.sp:671.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03125311290
urn:cts:greekLit:tlg0011.tlg001.fu.sp:671.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T03124828066
urn:cts:greekLit:tlg0011.tlg001.fu.sp:671.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T03124828067
urn:cts:greekLit:tlg0011.tlg001.fu.sp:672.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406000
urn:cts:greekLit:tlg0011.tlg001.fu.sp:672.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260610T1705537462
urn:cts:greekLit:tlg0011.tlg001.fu.sp:672.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260610T1705537463
urn:cts:greekLit:tlg0011.tlg001.fu.sp:672.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03124424029
urn:cts:greekLit:tlg0011.tlg001.fu.sp:672.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03124424030
urn:cts:greekLit:tlg0011.tlg001.fu.sp:672.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03124424031
urn:cts:greekLit:tlg0011.tlg001.fu.sp:672.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03124424032
urn:cts:greekLit:tlg0011.tlg001.fu.sp:672.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409426
urn:cts:greekLit:tlg0011.tlg001.fu.sp:672.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409427
urn:cts:greekLit:tlg0011.tlg001.fu.sp:672.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409428
urn:cts:greekLit:tlg0011.tlg001.fu.sp:672.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406661
urn:cts:greekLit:tlg0011.tlg001.fu.sp:672.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406662
urn:cts:greekLit:tlg0011.tlg001.fu.sp:672.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406663
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312420296
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312420297
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430770
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010123
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010124
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312420637
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312420638
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312420639
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260611T01550635321
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260611T01550635322
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260611T01550635323
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260611T01550635324
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260611T01550635325
urn:cts:greekLit:tlg0011.tlg001.fu.sp:673.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403266
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010316
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010317
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010318
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010319
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400821
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430366
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833432273
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406447
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431132
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431519
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431747
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124823027
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T10373724986
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T10373724987
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T10373724988
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T10373724989
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T10373724990
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407788
urn:cts:greekLit:tlg0011.tlg001.fu.sp:674.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407789
urn:cts:greekLit:tlg0011.tlg001.fu.sp:675.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03124818120
urn:cts:greekLit:tlg0011.tlg001.fu.sp:675.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03124818121
urn:cts:greekLit:tlg0011.tlg001.fu.sp:676.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03125122706
urn:cts:greekLit:tlg0011.tlg001.fu.sp:676.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03125122707
urn:cts:greekLit:tlg0011.tlg001.fu.sp:676.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03125122708
urn:cts:greekLit:tlg0011.tlg001.fu.sp:676.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405118
urn:cts:greekLit:tlg0011.tlg001.fu.sp:676.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430723
urn:cts:greekLit:tlg0011.tlg001.fu.sp:676.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124424095
urn:cts:greekLit:tlg0011.tlg001.fu.sp:677.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406488
